source,page_number,page_offset,display_rank,list_position,row_index,target_rank,exposure_type,is_listing_target,product_id,variation_id,origin,product_url,retailer_sku_name,sku_status_raw,sku_status,brand,final_sku_price,original_sku_price,savings,delivery_availability_raw,delivery_availability,count_of_reviews_listing,average_rating_listing,energy_efficiency_class,energy_label_uri,energy_datasheet_uri,top_infos,sku_popularity_raw,sku_popularity,discount_type_raw,discount_type,classify_reason,is_target,main_rank,bsr_rank,page_type
topseller_api,2,109,180,180,180,180,organic,True,1790984197,1790984285,,https://www.otto.de/p/lg-waschmaschine-f4wr709yb-9-kg-1400-u-min-1790984197/,LG Waschmaschine F4WR709YB,,,LG,"549,00 €","929,00 €",-41%,lieferbar - in 2-4 Werktagen bei dir,Available - at your door in 2-4 working days,38,5.0,A,https://i.otto.de/i/otto/8054721c-68bb-586e-b1a5-c6d661f94d01?$dv_energieetikett$,https://d.otto.de/files/3f9de8dc-807f-52fa-ba89-41bfa627eefd.pdf,"{""Kapazität Waschen"": ""9 kg"", ""Betriebsgeräusch"": ""71 dB(A)"", ""Schleuderdrehzahl"": ""1400 U/min""}",,,,,ldy_keyword,True,146,,main
topseller_api,2,109,182,182,182,182,organic,True,1576739166,1576739879,,https://www.otto.de/p/bauknecht-waschmaschine-bpw-814-a-8-kg-1400-u-min-top-4-flecken-40-anti-allergie-8-kg-ruhig-energieeffizient-1576739166/,BAUKNECHT Waschmaschine BPW 814 A,,,BAUKNECHT,"379,00 €","799,00 €",-53%,lieferbar - in 2-4 Werktagen bei dir,Available - at your door in 2-4 working days,235,4.0,A,https://i.otto.de/i/otto/c554ab0c-9940-5514-9cfc-18498bb37093?$dv_energieetikett$,https://d.otto.de/files/27d9df41-4ac1-5e6e-8a7e-0984642a9327.pdf,"{""Kapazität Waschen"": ""8 kg"", ""Betriebsgeräusch"": ""76 dB(A)"", ""Schleuderdrehzahl"": ""1400 U/min""}",,,,,ldy_keyword,True,147,,main
topseller_api,2,109,183,183,183,183,organic,True,2093337816,2093337817,,https://www.otto.de/p/haier-waschmaschine-hw90-b14667tu1-9-kg-1400-u-min-fluesterleiser-direct-motion-motor-2093337816/,Haier Waschmaschine HW90-B14667TU1,,,Haier,"599,99 €","745,00 €",-19%,lieferbar - in 5-6 Werktagen bei dir,Available - at your door in 5-6 working days,,,A,https://i.otto.de/i/otto/31622462-7cfa-5bde-84b1-f97d99e36f20?$dv_energieetikett$,https://d.otto.de/files/43529e5f-8fa9-595e-9d79-b749c17be926.pdf,"{""Kapazität Waschen"": ""9 kg"", ""Betriebsgeräusch"": ""69 dB(A)"", ""Schleuderdrehzahl"": ""1400 U/min""}",,,,,ldy_keyword,True,148,,main
topseller_api,2,109,185,185,185,185,organic,True,C2032596695,2032596696,,https://www.otto.de/p/midea-waschmaschine-mf210-mf21ew80wba20-8-kg-1400-u-min-C2032596695/,Midea Waschmaschine MF210 MF21EW80WBA20,,,Midea,"419,00 €","939,00 €",-55%,lieferbar - in 3-5 Werktagen bei dir,Available - at your door in 3-5 working days,3,5.0,A,https://i.otto.de/i/otto/9beb69d7-e981-517f-b347-243566dea43f?$dv_energieetikett$,https://d.otto.de/files/e0e2d96d-e9a0-584f-a94a-2199ae241700.pdf,"{""Kapazität Waschen"": ""8 kg"", ""Betriebsgeräusch"": ""72 dB(A)"", ""Schleuderdrehzahl"": ""1400 U/min""}",,,,,ldy_keyword,True,149,,main
topseller_api,2,109,186,186,186,186,organic,True,S029P0VS,S029P0VSCOXE,,https://www.otto.de/p/electrolux-waschmaschine-we170p-8-kg-1400-u-min-S029P0VS/,Electrolux Waschmaschine WE170P,,,Electrolux,"2.048,88 €","3.009,51 €",-32%,lieferbar - in 3-4 Werktagen bei dir,Available - at your door in 3-4 working days,,,D,https://i.otto.de/i/otto/e77f77d9-9101-4491-86fc-bc022128b02f?$dv_energieetikett$,https://d.otto.de/files/3d804996-ed5a-4f9e-92bd-398d6d3b5761.pdf,"{""Kapazität Waschen"": ""8 kg"", ""Betriebsgeräusch"": ""76 dB(A)"", ""Schleuderdrehzahl"": ""1400 U/min""}",,,,,ldy_keyword,True,150,,main
topseller_api,2,109,187,187,187,187,organic,True,1798487947,1798488328,,https://www.otto.de/p/lg-waschtrockner-serie-7-w4wr70x6yb-10-kg-6-kg-1400-u-min-1798487947/,LG Waschtrockner Serie 7 W4WR70X61,,,LG,"699,00 €","1.099,00 €",-36%,lieferbar - in 2-4 Werktagen bei dir,Available - at your door in 2-4 working days,287,4.5,A,https://i.otto.de/i/otto/0e976b35-f858-5ab4-ab7a-e8016130dbc6?$dv_energieetikett$,https://d.otto.de/files/0cf187f0-fc73-5e45-b339-9c396720e69c.pdf,"{""Kapazität Waschen"": ""10 kg"", ""Kapazität Trocknen"": ""6 kg"", ""Betriebsgeräusch"": ""71 dB(A)"", ""Schleuderdrehzahl"": ""1400 U/min""}",Sehr beliebt,Very popular,,,ldy_keyword,True,151,,main
topseller_api,2,109,188,188,188,188,organic,True,S01H80LS,S01H80LS8RTQ,,https://www.otto.de/p/bomann-waschmaschine-wa-7162-6-kg-1000-u-min-6kg-invertermotor-5-jahre-motor-garantie-S01H80LS/,BOMANN Waschmaschine WA 7162,,,BOMANN,"279,00 €",,,lieferbar - in  6-8 Werktagen bei dir,Available - at your door in 6-8 working days,1,5.0,A,https://i.otto.de/i/otto/89e854d7-cae9-535a-99f7-1fe17bec00d1?$dv_energieetikett$,https://d.otto.de/files/98ae54d7-6a37-5f8e-a671-f4bde11dcbdd.pdf,"{""Kapazität Waschen"": ""6 kg"", ""Betriebsgeräusch"": ""76 dB(A)"", ""Schleuderdrehzahl"": ""1000 U/min""}",,,,,ldy_keyword,True,152,,main
topseller_api,2,109,189,189,189,189,organic,True,CS07GJ0DL,S0VCG08P82F5,,https://www.otto.de/p/siemens-waschmaschine-iq700-wg56b2a41-10-kg-1600-u-min-super-30-15-waschmittel-dosierung-CS07GJ0DL/,SIEMENS Waschmaschine iQ700 WG56B2A41,,,SIEMENS,"1.169,00 €",,,lieferbar in 4 Wochen,Available in 4 weeks,,,A,https://i.otto.de/i/otto/ba6d97f9-7d4e-5cd7-ae70-f1fe63ca317f?$dv_energieetikett$,https://d.otto.de/files/431e426e-4abb-560b-9cfc-256e7be52107.pdf,"{""Kapazität Waschen"": ""10 kg"", ""Schleuderdrehzahl"": ""1600 U/min""}",,,,,ldy_keyword,True,153,,main
topseller_api,2,109,190,190,190,190,organic,True,2023726970,2023726971,,https://www.otto.de/p/beko-waschmaschine-toplader-btlo6ae8bbm-6-kg-1200-u-min-hygieneplus-knitterschutz-allergikergeeignet-knitterfrei-2023726970/,BEKO Waschmaschine Toplader BTLO6AE8BBM,,,BEKO,"369,00 €","689,00 €",-46%,lieferbar - in 2-4 Werktagen bei dir,Available - at your door in 2-4 working days,2,2.0,A,https://i.otto.de/i/otto/28ea774e-b0e4-5386-962d-ffdb7152b944?$dv_energieetikett$,https://d.otto.de/files/e0e8c36e-9eda-5cbb-8c96-fde32a05047e.pdf,"{""Kapazität Waschen"": ""6 kg"", ""Betriebsgeräusch"": ""76 dB(A)"", ""Schleuderdrehzahl"": ""1200 U/min""}",,,,,ldy_keyword,True,154,,main
topseller_api,2,109,191,191,191,191,organic,True,CS03FQ0II,S03FQ0IINN07,,https://www.otto.de/p/bosch-waschmaschine-wgg244zr10-9-kg-1351-u-min-CS03FQ0II/,BOSCH Waschmaschine WGG244ZR10,,,BOSCH,"788,15 €","1.199,00 €",-34%,lieferbar - in 3-4 Werktagen bei dir,Available - at your door in 3-4 working days,1,4.0,A,https://i.otto.de/i/otto/25120659-4c65-5256-aca3-7ec284049a61?$dv_energieetikett$,https://d.otto.de/files/18466b0b-c5fb-52e2-818e-0eac8dd61d23.pdf,"{""Kapazität Waschen"": ""9 kg"", ""Schleuderdrehzahl"": ""1351 U/min""}",,,,,ldy_keyword,True,155,,main
topseller_api,2,109,193,193,193,193,organic,True,1811668273,1688613107,,https://www.otto.de/p/hanseatic-waschmaschine-hwmm5814a3-8-kg-1400-u-min-inkl-3-jahre-herstellergarantie-1811668273/,Hanseatic Waschmaschine HWMM5814A3,,,Hanseatic,"399,99 €","699,00 €",-43%,lieferbar - in 2-4 Werktagen bei dir,Available - at your door in 2-4 working days,36,4.5,A,https://i.otto.de/i/otto/3c54112b-e3b3-5765-951d-6b289b2780b5?$dv_energieetikett$,https://d.otto.de/files/386b6188-b594-5ab1-8839-a2ade56f6391.pdf,"{""Kapazität Waschen"": ""8 kg"", ""Betriebsgeräusch"": ""72 dB(A)"", ""Schleuderdrehzahl"": ""1400 U/min""}",,,,,ldy_keyword,True,156,,main
topseller_api,2,109,194,194,194,194,organic,True,CS0AGG0C0,S0HCX0D7550C,,https://www.otto.de/p/bosch-waschmaschine-wgh244a40-9-kg-1400-u-min-home-connect-i-dos-activewater-plus-fleckenautomatik-CS0AGG0C0/,BOSCH Waschmaschine WGH244A40,,,BOSCH,"923,40 €","1.410,00 €",-35%,lieferbar - in 3-4 Werktagen bei dir,Available - at your door in 3-4 working days,,,A,https://i.otto.de/i/otto/1e54cf44-f82b-457f-9a89-9772a3e91c82?$dv_energieetikett$,https://d.otto.de/files/a5963674-e281-48da-8d2c-871673020231.pdf,"{""Kapazität Waschen"": ""9 kg"", ""Betriebsgeräusch"": ""70 dB(A)"", ""Schleuderdrehzahl"": ""1400 U/min""}",,,,,ldy_keyword,True,157,,main
topseller_api,2,109,195,195,195,195,organic,True,C1777496432,1777496439,,https://www.otto.de/p/lg-waschmaschine-serie-5-f4wr4911p-11-kg-1400-u-min-kindersicherung-auqastopp-wasserschutzsystem-auqalock-C1777496432/,LG Waschmaschine Serie 5 F4WR4911P,,,LG,"519,00 €","899,00 €",-42%,lieferbar - in 2-4 Werktagen bei dir,Available - at your door in 2-4 working days,248,5.0,A,https://i.otto.de/i/otto/82e9ca54-803c-5603-8b71-8908aad493f0?$dv_energieetikett$,https://d.otto.de/files/756d5d8c-8b9b-5165-bb9d-a7a959a01c8f.pdf,"{""Kapazität Waschen"": ""11 kg"", ""Betriebsgeräusch"": ""71 dB(A)"", ""Schleuderdrehzahl"": ""1400 U/min""}",,,,,ldy_keyword,True,158,,main
topseller_api,2,109,196,196,196,196,organic,True,1790984196,1790984441,,https://www.otto.de/p/lg-waschmaschine-f2v7slim9b-9-kg-1200-u-min-raumsparer-nur-53-5-cm-tief-1790984196/,LG Waschmaschine F2V7SLIM9,,,LG,"499,00 €","899,00 €",-44%,lieferbar - in 2-4 Werktagen bei dir,Available - at your door in 2-4 working days,34,4.5,A,https://i.otto.de/i/otto/f77d2aee-f747-5a79-a33d-b508e4bdc2b3?$dv_energieetikett$,https://d.otto.de/files/3ee643bb-af11-5904-8199-5c2dd667b259.pdf,"{""Kapazität Waschen"": ""9 kg"", ""Betriebsgeräusch"": ""71 dB(A)"", ""Schleuderdrehzahl"": ""1200 U/min""}",,,,,ldy_keyword,True,159,,main
topseller_api,2,109,198,198,198,198,organic,True,1777453054,1777453677,,https://www.otto.de/p/hanseatic-waschmaschine-toplader-htw610c-6-kg-1000-u-min-inkl-3-jahre-herstellergarantie-1777453054/,Hanseatic Waschmaschine Toplader HTW610C,,,Hanseatic,"299,99 €","439,00 €",-32%,lieferbar - in 2-4 Werktagen bei dir,Available - at your door in 2-4 working days,58,4.5,C,https://i.otto.de/i/otto/10ac8dc6-3952-5fc3-bfda-134361df3e18?$dv_energieetikett$,https://d.otto.de/files/4b8680d7-e101-5373-ac8f-e8e0bb85dd54.pdf,"{""Kapazität Waschen"": ""6 kg"", ""Betriebsgeräusch"": ""78 dB(A)"", ""Schleuderdrehzahl"": ""1000 U/min""}",,,,,ldy_keyword,True,160,,main
topseller_api,2,109,200,200,200,200,organic,True,CS07EU0SR,S0RDQ0QGQ3DI,,https://www.otto.de/p/bosch-waschmaschine-serie-8-wgb256a41-10-kg-1600-u-min-i-dos-dosiert-vollautomatisch-fluessigwaschmittel-und-weichspueler-CS07EU0SR/,BOSCH Waschmaschine Serie 8 WGB256A41,,,BOSCH,"1.169,00 €",,,lieferbar in 4 Wochen,Available in 4 weeks,2,5.0,A,https://i.otto.de/i/otto/59016e73-79bb-44ee-9354-4cc5f69df762?$dv_energieetikett$,https://d.otto.de/files/1e192ae5-6751-4af3-a348-a3ed43e915a7.pdf,"{""Kapazität Waschen"": ""10 kg"", ""Betriebsgeräusch"": ""72 dB(A)"", ""Schleuderdrehzahl"": ""1600 U/min""}",,,,,ldy_keyword,True,161,,main
topseller_api,2,109,201,201,201,201,organic,True,S0LF70YK,S0LF70YKWGU9,,https://www.otto.de/p/hoover-waschmaschine-toplader-thosq085d2-s-8-kg-1000-u-min-17-plus-8-programme-mix-power-system-wi-fi-startzeitvorwahl-S0LF70YK/,Hoover Waschmaschine Toplader THOSQ085D2-S,,,Hoover,"304,99 €","549,00 €",-44%,lieferbar - in 4-5 Werktagen bei dir,Available - at your door in 4-5 working days,2,4.0,D,https://i.otto.de/i/otto/e8bc6ed8-dd36-4eed-9d97-84966b98f81d?$dv_energieetikett$,https://d.otto.de/files/01243f4a-2504-4c1c-abeb-fe3a7cb69c00.pdf,"{""Kapazität Waschen"": ""8 kg"", ""Betriebsgeräusch"": ""75 dB(A)"", ""Schleuderdrehzahl"": ""1000 U/min""}",,,,,ldy_keyword,True,162,,main
topseller_api,2,109,202,202,202,202,organic,True,S0NFW0AO,S0NFW0AO0UKZ,,https://www.otto.de/p/chiq-waschmaschine-pfl70121m3xwga-S0NFW0AO/,CHiQ Waschmaschine PFL70121M3XWGA,,,CHiQ,"354,95 €",,,lieferbar - in 3-4 Werktagen bei dir,Available - at your door in 3-4 working days,,,A,https://i.otto.de/i/otto/95863528-fd43-57db-8af1-34da73fa30be?$dv_energieetikett$,https://d.otto.de/files/61a89ecd-0eda-5987-b97b-14dc6d0d24ca.pdf,,,,,,ldy_keyword,True,163,,main
topseller_api,2,109,203,203,203,203,organic,True,C1907141215,2044264043,,https://www.otto.de/p/hisense-waschtrockner-3s-serie-wd3s8043bb3-8-kg-5-kg-1400-u-min-C1907141215/,Hisense Waschtrockner 3S Serie WD3S8043BW3,,,Hisense,"399,00 €","699,00 €",-43%,lieferbar - in 2-4 Werktagen bei dir,Available - at your door in 2-4 working days,32,4.5,A,https://i.otto.de/i/otto/10563593-45f6-5c46-829a-01567a89a751?$dv_energieetikett$,https://d.otto.de/files/22562b24-1553-520d-b3c4-432dbf5a3447.pdf,"{""Kapazität Waschen"": ""8 kg"", ""Kapazität Trocknen"": ""5 kg"", ""Betriebsgeräusch"": ""72 dB(A)"", ""Schleuderdrehzahl"": ""1400 U/min""}",Sehr beliebt,Very popular,,,ldy_keyword,True,164,,main
topseller_api,2,109,204,204,204,204,organic,True,C2032596733,2032596734,,https://www.otto.de/p/midea-waschmaschine-toplader-mf100-mf10et70ba10-7-kg-1200-u-min-C2032596733/,Midea Waschmaschine Toplader MF100 MF10ET70BA10,,,Midea,"399,00 €","749,00 €",-47%,lieferbar - in 2-4 Werktagen bei dir,Available - at your door in 2-4 working days,7,4.0,A,https://i.otto.de/i/otto/4fd1f972-bff4-5853-8a90-b96738e77818?$dv_energieetikett$,https://d.otto.de/files/8bc51cd3-344b-5afd-9b0e-12b958771157.pdf,"{""Kapazität Waschen"": ""7 kg"", ""Betriebsgeräusch"": ""78 dB(A)"", ""Schleuderdrehzahl"": ""1200 U/min""}",,,,,ldy_keyword,True,165,,main
topseller_api,2,109,205,205,205,205,organic,True,966189375,1230133090,,https://www.otto.de/p/lg-waschmaschine-serie-7-f4wv708p1e-8-kg-1400-u-min-turbowash-waschen-in-nur-39-minuten-966189375/,LG Waschmaschine Serie 7 F4WV708P1E,,,LG,"459,00 €","799,00 €",-43%,lieferbar - in 2-4 Werktagen bei dir,Available - at your door in 2-4 working days,358,4.5,A,https://i.otto.de/i/otto/0f00e30e-5e31-5a02-9d29-79f036037e77?$dv_energieetikett$,https://d.otto.de/files/d3b42e42-b27d-5eba-8131-4a9fc64c1e5b.pdf,"{""Kapazität Waschen"": ""8 kg"", ""Betriebsgeräusch"": ""71 dB(A)"", ""Schleuderdrehzahl"": ""1400 U/min""}",,,,,ldy_keyword,True,166,,main
topseller_api,2,109,206,206,206,206,organic,True,2038211839,2038211840,,https://www.otto.de/p/exquisit-waschmaschine-wa6110-021a-weiss-6-kg-16-programme-restlaufzeitanzeige-kindersicheruing-2038211839/,exquisit Waschmaschine WA6110-021A weiss,,,exquisit,"279,00 €","439,00 €",-36%,lieferbar - in 4-5 Werktagen bei dir,Available - at your door in 4-5 working days,,,A,https://i.otto.de/i/otto/162a47a6-a488-5374-8455-a8e9be5e2f3c?$dv_energieetikett$,https://d.otto.de/files/013205eb-1099-51de-aff2-e3bef54e5e49.pdf,"{""Betriebsgeräusch"": ""76 dB(A)""}",,,,,ldy_keyword,True,167,,main
topseller_api,2,109,207,207,207,207,organic,True,S0R7700T,S0R7700TBYNE,,https://www.otto.de/p/hoover-waschmaschine-hwe-411ambs-1-s-11-kg-1400-u-min-hon-app-wi-fi-plus-bluetooth-dampf-funktion-digitaldisplay-S0R7700T/,Hoover Waschmaschine HWE 411AMBS/1-S,,,Hoover,"379,99 €","1.049,00 €",-64%,lieferbar - in 4-5 Werktagen bei dir,Available - at your door in 4-5 working days,4,2.5,A,https://i.otto.de/i/otto/4227e44f-5ae0-4e39-a51a-e65eed734b1e?$dv_energieetikett$,https://d.otto.de/files/2c5f6394-b2fd-49a8-9af6-f90912318af2.pdf,"{""Kapazität Waschen"": ""11 kg"", ""Betriebsgeräusch"": ""80 dB(A)"", ""Schleuderdrehzahl"": ""1400 U/min""}",,,,,ldy_keyword,True,168,,main
topseller_api,2,109,208,208,208,208,organic,True,1601617096,1601618474,,https://www.otto.de/p/bauknecht-waschtrockner-wt-super-eco-96s-41-n-9-kg-6-kg-1400-u-min-4-jahre-herstellergarantie-1601617096/,BAUKNECHT Waschtrockner WT Super Eco 96S 41 N,,,BAUKNECHT,"499,00 €","1.099,00 €",-55%,lieferbar - in 2-4 Werktagen bei dir,Available - at your door in 2-4 working days,534,4.0,A,https://i.otto.de/i/otto/c46bde75-3a40-5b57-a791-69d163aaa07d?$dv_energieetikett$,https://d.otto.de/files/93ae116b-43b1-5491-860a-729f3e0b8f33.pdf,"{""Kapazität Waschen"": ""9 kg"", ""Kapazität Trocknen"": ""6 kg"", ""Betriebsgeräusch"": ""75 dB(A)"", ""Schleuderdrehzahl"": ""1400 U/min""}",,,,,ldy_keyword,True,169,,main
topseller_api,2,109,209,209,209,209,organic,True,S0VIS0NR,SMV74YMFIHYQ,,https://www.otto.de/p/lg-waschmaschine-serie-x7-f4wx7092w-9-kg-1400-u-min-waesche-nachlegen-S0VIS0NR/,LG Waschmaschine Serie X7 F4WX7092W,,,LG,"589,99 €","899,00 €",-34%,lieferbar - in 4-5 Werktagen bei dir,Available - at your door in 4-5 working days,,,A,https://i.otto.de/i/otto/ed7c30b3-33e8-48f7-9bc4-02471b8a2b7e?$dv_energieetikett$,https://d.otto.de/files/4ee33d8e-d692-44e2-8981-b9f4d9715375.pdf,"{""Kapazität Waschen"": ""9 kg"", ""Betriebsgeräusch"": ""71 dB(A)"", ""Schleuderdrehzahl"": ""1400 U/min""}",,,,,ldy_keyword,True,170,,main
topseller_api,2,109,210,210,210,210,organic,True,C1851282228,S0XGS0OCFS71,,https://www.otto.de/p/exquisit-waschmaschine-wa7014-020a-7-kg-1400-u-min-kurzprogramm-frische-waesche-nach-15-minuten-aquastop-vollwasserschutz-C1851282228/,exquisit Waschmaschine WA7014-020A,,,exquisit,"392,35 €","629,00 €",-38%,lieferbar - in 3-4 Werktagen bei dir,Available - at your door in 3-4 working days,81,4.0,A,https://i.otto.de/i/otto/b9ffcc63-da2d-5c77-9d13-316a5bc58928?$dv_energieetikett$,https://d.otto.de/files/4e5e6ddd-bdd9-57eb-b38b-827ed941b437.pdf,"{""Kapazität Waschen"": ""7 kg"", ""Betriebsgeräusch"": ""76 dB(A)"", ""Schleuderdrehzahl"": ""1400 U/min""}",,,,,ldy_keyword,True,171,,main
topseller_api,2,109,211,211,211,211,organic,True,1680933209,1676699723,,https://www.otto.de/p/aeg-waschmaschine-7000-prosteam-lr7ea410fl-914501653-10-kg-1400-u-min-prosteam-auffrischen-mit-dampf-statt-waschen-und-96-wasser-sparen-1680933209/,AEG Waschmaschine 7000 ProSteam® LR7EA410FL 914501653,,,AEG,"799,00 €","1.199,00 €",-33%,lieferbar - in 2-4 Werktagen bei dir,Available - at your door in 2-4 working days,43,4.5,A,https://i.otto.de/i/otto/c9f4ba1d-feb0-55b9-8595-d30b1261c811?$dv_energieetikett$,https://d.otto.de/files/578f232c-97b3-54c7-a4d5-42ed37455dab.pdf,"{""Kapazität Waschen"": ""10 kg"", ""Betriebsgeräusch"": ""75 dB(A)"", ""Schleuderdrehzahl"": ""1400 U/min""}",,,,,ldy_keyword,True,172,,main
topseller_api,2,109,212,212,212,212,organic,True,C1753464412,1753465553,,https://www.otto.de/p/lg-waschmaschine-serie-7-f4wr7031-13-kg-1400-u-min-C1753464412/,LG Waschmaschine Serie 7 F4WR7031,,,LG,"699,00 €","1.099,00 €",-36%,lieferbar - in 2-4 Werktagen bei dir,Available - at your door in 2-4 working days,62,5.0,A,https://i.otto.de/i/otto/68b40854-2893-5f32-858e-701d30962865?$dv_energieetikett$,https://d.otto.de/files/1c828503-f088-56af-b66e-ecc8008baa63.pdf,"{""Kapazität Waschen"": ""13 kg"", ""Betriebsgeräusch"": ""75 dB(A)"", ""Schleuderdrehzahl"": ""1400 U/min""}",,,,,ldy_keyword,True,173,,main
topseller_api,2,109,214,214,214,214,organic,True,1956262551,1956262632,,https://www.otto.de/p/haier-waschmaschine-toplader-serie-7-thasnq286tm5-84-8-kg-1200-u-min-optionale-steuerung-per-wi-fi-app-1956262551/,Haier Waschmaschine Toplader Serie 7 THASNQ286TM5-84,,,Haier,"469,00 €","789,00 €",-41%,lieferbar - in 5-6 Werktagen bei dir,Available - at your door in 5-6 working days,5,3.5,A,https://i.otto.de/i/otto/90ed1f89-5fd1-56fc-811f-2095e04776ed?$dv_energieetikett$,https://d.otto.de/files/9a76cdb2-fb48-5eeb-99cc-38c2052e63b2.pdf,"{""Kapazität Waschen"": ""8 kg"", ""Betriebsgeräusch"": ""77 dB(A)"", ""Schleuderdrehzahl"": ""1200 U/min""}",,,,,ldy_keyword,True,174,,main
topseller_api,2,109,215,215,215,215,organic,True,1845276745,1845276932,,https://www.otto.de/p/aeg-einbauwaschmaschine-8000-powercare-lr8bi7480-8-kg-1400-u-min-powerclean-vollstaendige-fleckenentfernung-in-59-min-bei-nur-30-c-1845276745/,AEG Einbauwaschmaschine 8000 PowerCare® LR8BI7480,,,AEG,"949,00 €","1.998,00 €",-53%,lieferbar - in  6-8 Werktagen bei dir,Available - at your door in 6-8 working days,7,4.5,A,https://i.otto.de/i/otto/32dc336c-a398-562c-a7e3-e0a1a01a86a8?$dv_energieetikett$,https://d.otto.de/files/e71f624c-d66e-5418-bb1f-46adb9efd124.pdf,"{""Kapazität Waschen"": ""8 kg"", ""Betriebsgeräusch"": ""68 dB(A)"", ""Schleuderdrehzahl"": ""1400 U/min""}",,,,,ldy_keyword,True,175,,main
topseller_api,2,109,216,216,216,216,organic,True,S0Y3H0UY,S0Y3H0UYCHG0,,https://www.otto.de/p/candy-waschmaschine-cs-1410txme-1-s-10-kg-1400-u-min-startzeitvorwahl-mengenautomatik-mix-power-system-kindersicherung-S0Y3H0UY/,Candy Waschmaschine CS 1410TXME/1-S,,,Candy,"349,99 €","739,00 €",-53%,lieferbar - in 4-5 Werktagen bei dir,Available - at your door in 4-5 working days,8,3.5,A,https://i.otto.de/i/otto/e6560ddc-1524-4748-9a7a-b3963517c7dc?$dv_energieetikett$,https://d.otto.de/files/8ed9145e-618f-4c87-94fd-943536d27757.pdf,"{""Kapazität Waschen"": ""10 kg"", ""Betriebsgeräusch"": ""78 dB(A)"", ""Schleuderdrehzahl"": ""1400 U/min""}",,,,,ldy_keyword,True,176,,main
topseller_api,2,109,219,219,219,219,organic,True,2023728568,2023728569,,https://www.otto.de/p/beko-einbauwaschmaschine-b3wbt1941w-9-kg-1400-u-min-integrierbar-2023728568/,BEKO Einbauwaschmaschine B3WBT1941W,,,BEKO,"699,00 €","1.049,00 €",-33%,lieferbar - in 5-6 Werktagen bei dir,Available - at your door in 5-6 working days,,,A,https://i.otto.de/i/otto/f305a09f-cec6-5ec0-9d8b-4991d0e055ce?$dv_energieetikett$,https://d.otto.de/files/e796d0ff-01d3-5add-a0ba-c7ea9e5dd943.pdf,"{""Kapazität Waschen"": ""9 kg"", ""Betriebsgeräusch"": ""71 dB(A)"", ""Schleuderdrehzahl"": ""1400 U/min""}",,,,,ldy_keyword,True,177,,main
topseller_api,2,109,220,220,220,220,organic,True,C1676850067,S0ODL0IM3XUH,,https://www.otto.de/p/aeg-waschmaschine-8000-powercare-lr8e80600-914501331-10-kg-1600-u-min-universaldose-loest-pods-caps-60-schneller-auf-fuer-beste-reingung-C1676850067/,AEG Waschmaschine 8000 PowerCare® LR8E80600 914501331,,,AEG,"841,44 €","1.574,00 €",-47%,lieferbar - in 3-4 Werktagen bei dir,Available - at your door in 3-4 working days,4,4.5,A,https://i.otto.de/i/otto/e965108e-8ac1-5528-aeb8-45abaa02b06a?$dv_energieetikett$,https://d.otto.de/files/0198d97f-cdd5-5638-a604-8aa87af66802.pdf,"{""Kapazität Waschen"": ""10 kg"", ""Betriebsgeräusch"": ""76 dB(A)"", ""Schleuderdrehzahl"": ""1600 U/min""}",,,,,ldy_keyword,True,178,,main
topseller_api,2,109,222,222,222,222,organic,True,CS0AGG00W,S0QGL0S2BLO2,,https://www.otto.de/p/bosch-waschmaschine-wuu28t22-9-kg-1351-u-min-CS0AGG00W/,BOSCH Waschmaschine WUU28T22,,,BOSCH,"660,56 €","1.069,00 €",-38%,lieferbar - in 3-4 Werktagen bei dir,Available - at your door in 3-4 working days,,,A,https://i.otto.de/i/otto/206e75f5-e6be-5d42-97e8-3f2c19e2b846?$dv_energieetikett$,https://d.otto.de/files/e795fb13-1ce4-5bae-8487-8568bbef135e.pdf,"{""Kapazität Waschen"": ""9 kg"", ""Betriebsgeräusch"": ""72 dB(A)"", ""Schleuderdrehzahl"": ""1351 U/min""}",,,,,ldy_keyword,True,179,,main
topseller_api,2,109,225,225,225,225,organic,True,1676718501,1676720997,,https://www.otto.de/p/aeg-waschmaschine-6000-prosense-l6fa68fl-8-kg-1600-u-min-anti-allergie-programm-entfernt-zuverlaessig-viren-und-bakterien-1676718501/,AEG Waschmaschine 6000 ProSense® L6FA68FL,,,AEG,"549,00 €","824,00 €",-33%,lieferbar in 3 Wochen,Available in 3 weeks,106,4.5,A,https://i.otto.de/i/otto/4c2d8d7c-2d20-5279-b77c-40d069a9ec5e?$dv_energieetikett$,https://d.otto.de/files/50e284ba-aa8e-58f8-a07f-ded8202fc1bb.pdf,"{""Kapazität Waschen"": ""8 kg"", ""Betriebsgeräusch"": ""75 dB(A)"", ""Schleuderdrehzahl"": ""1600 U/min""}",,,,,ldy_keyword,True,180,,main
